SETTLEMENTDATE,REGION,TOTALDEMAND,RRP,PERIODTYPE
2024-12-02 12:20:00,NSW1,7100.26,422.97,TRADE
2024-12-02 12:25:00,NSW1,7237.8,299.62,TRADE
2024-12-02 12:30:00,NSW1,7357.88,185.45,TRADE
2024-12-02 12:35:00,NSW1,7388.86,183.61,TRADE
2024-12-02 12:40:00,NSW1,7384.3,-1000.0,TRADE
2024-12-02 12:45:00,NSW1,7483.38,-538.45,TRADE
2024-12-02 12:50:00,NSW1,7604.47,-37.11,TRADE
2024-12-02 12:55:00,NSW1,7600.97,-19.92,TRADE
2024-12-02 13:00:00,NSW1,7594.66,43.72,TRADE
2024-12-02 13:05:00,NSW1,7569.43,22.99,TRADE
2024-12-02 13:10:00,NSW1,7538.21,3.84,TRADE
2024-12-02 13:15:00,NSW1,7621.85,48.81,TRADE
2024-12-02 13:20:00,NSW1,7746.31,144.74,TRADE
2024-12-02 13:25:00,NSW1,7780.92,78.94,TRADE
2024-12-02 13:30:00,NSW1,7909.09,147.48,TRADE
2024-12-02 13:35:00,NSW1,7936.97,153.58,TRADE
2024-12-02 13:40:00,NSW1,8057.75,142.77,TRADE
2024-12-02 13:45:00,NSW1,8106.47,131.38,TRADE
2024-12-02 13:50:00,NSW1,8279.65,139.62,TRADE
2024-12-02 13:55:00,NSW1,8385.16,104.21,TRADE
2024-12-02 14:00:00,NSW1,8472.24,110.02,TRADE
2024-12-02 14:05:00,NSW1,8424.12,106.75,TRADE
2024-12-02 14:10:00,NSW1,8438.34,76.0,TRADE
2024-12-02 14:15:00,NSW1,8514.28,87.5,TRADE
2024-12-02 14:20:00,NSW1,8589.82,105.65,TRADE
2024-12-02 14:25:00,NSW1,8656.52,93.05,TRADE
2024-12-02 14:30:00,NSW1,8732.49,77.26,TRADE
2024-12-02 14:35:00,NSW1,8760.96,99.48,TRADE
2024-12-02 14:40:00,NSW1,8874.38,102.25,TRADE
2024-12-02 14:45:00,NSW1,8962.01,110.02,TRADE
2024-12-02 14:50:00,NSW1,9124.95,150.01,TRADE
2024-12-02 14:55:00,NSW1,9116.66,150.01,TRADE
2024-12-02 15:00:00,NSW1,9232.8,168.77,TRADE
2024-12-02 15:05:00,NSW1,9315.74,127.29,TRADE
2024-12-02 15:10:00,NSW1,9419.0,110.02,TRADE
2024-12-02 15:15:00,NSW1,9453.24,117.95,TRADE
2024-12-02 15:20:00,NSW1,9635.03,137.62,TRADE
2024-12-02 15:25:00,NSW1,9699.68,129.76,TRADE
2024-12-02 15:30:00,NSW1,9817.91,103.21,TRADE
2024-12-02 15:35:00,NSW1,9884.75,45.0,TRADE
2024-12-02 15:40:00,NSW1,10047.97,115.48,TRADE
2024-12-02 15:45:00,NSW1,10085.62,129.77,TRADE
2024-12-02 15:50:00,NSW1,10129.98,121.02,TRADE
2024-12-02 15:55:00,NSW1,10218.21,120.01,TRADE
2024-12-02 16:00:00,NSW1,10380.24,144.11,TRADE
2024-12-02 16:05:00,NSW1,10342.58,118.37,TRADE
2024-12-02 16:10:00,NSW1,10370.25,110.78,TRADE
2024-12-02 16:15:00,NSW1,10459.88,118.45,TRADE
2024-12-02 16:20:00,NSW1,10518.36,148.48,TRADE
2024-12-02 16:25:00,NSW1,10632.27,129.73,TRADE
2024-12-02 16:30:00,NSW1,10794.85,199.48,TRADE
2024-12-02 16:35:00,NSW1,10906.13,150.26,TRADE
2024-12-02 16:40:00,NSW1,10992.62,196.2,TRADE
2024-12-02 16:45:00,NSW1,11080.48,250.61,TRADE
2024-12-02 16:50:00,NSW1,11208.51,246.53,TRADE
2024-12-02 16:55:00,NSW1,11284.05,310.45,TRADE
2024-12-02 17:00:00,NSW1,11393.98,277.92,TRADE
2024-12-02 17:05:00,NSW1,11402.67,476.34,TRADE
2024-12-02 17:10:00,NSW1,11200.24,231.49,TRADE
2024-12-02 17:15:00,NSW1,11340.83,298.52,TRADE
2024-12-02 17:20:00,NSW1,11433.04,317.74,TRADE
2024-12-02 17:25:00,NSW1,11284.41,319.7,TRADE
2024-12-02 17:30:00,NSW1,11382.76,375.59,TRADE
2024-12-02 17:35:00,NSW1,11420.62,4438.07,TRADE
2024-12-02 17:40:00,NSW1,11345.36,1265.73,TRADE
2024-12-02 17:45:00,NSW1,11334.87,1060.61,TRADE
2024-12-02 17:50:00,NSW1,11419.9,15619.87,TRADE
2024-12-02 17:55:00,NSW1,11364.47,15502.98,TRADE
2024-12-02 18:00:00,NSW1,11296.77,15529.65,TRADE
2024-12-02 18:05:00,NSW1,11266.03,15576.4,TRADE
2024-12-02 18:10:00,NSW1,11231.36,10854.53,TRADE
2024-12-02 18:15:00,NSW1,11227.95,14028.89,TRADE
2024-12-02 18:20:00,NSW1,11221.26,15799.26,TRADE
2024-12-02 18:25:00,NSW1,11189.63,14028.89,TRADE
2024-12-02 18:30:00,NSW1,11126.46,10722.84,TRADE
2024-12-02 18:35:00,NSW1,11050.58,4308.54,TRADE
2024-12-02 18:40:00,NSW1,10980.05,4231.24,TRADE
2024-12-02 18:45:00,NSW1,10879.8,440.52,TRADE
2024-12-02 18:50:00,NSW1,10905.2,345.75,TRADE
2024-12-02 18:55:00,NSW1,10814.59,336.55,TRADE
2024-12-02 19:00:00,NSW1,10842.24,323.11,TRADE
2024-12-02 19:05:00,NSW1,10748.25,323.0,TRADE
2024-12-02 19:10:00,NSW1,10711.48,336.69,TRADE
2024-12-02 19:15:00,NSW1,10510.64,310.33,TRADE
2024-12-02 19:20:00,NSW1,10572.54,299.99,TRADE
2024-12-02 19:25:00,NSW1,10576.04,299.99,TRADE
2024-12-02 19:30:00,NSW1,10568.38,299.99,TRADE
2024-12-02 19:35:00,NSW1,10499.67,299.99,TRADE
2024-12-02 19:40:00,NSW1,10529.09,299.99,TRADE
2024-12-02 19:45:00,NSW1,10491.15,299.99,TRADE
2024-12-02 19:50:00,NSW1,10402.57,282.07,TRADE
2024-12-02 19:55:00,NSW1,10303.28,249.67,TRADE
2024-12-02 20:00:00,NSW1,10339.88,249.77,TRADE
2024-12-02 20:05:00,NSW1,10224.01,299.99,TRADE
2024-12-02 20:10:00,NSW1,10029.87,232.77,TRADE
2024-12-02 20:15:00,NSW1,10024.2,230.1,TRADE
2024-12-02 20:20:00,NSW1,9923.36,188.2,TRADE
2024-12-02 20:25:00,NSW1,9907.63,211.48,TRADE
2024-12-02 20:30:00,NSW1,9837.23,212.66,TRADE
2024-12-02 20:35:00,NSW1,9700.52,230.97,TRADE
2024-12-02 20:40:00,NSW1,9636.84,184.69,TRADE
2024-12-02 20:45:00,NSW1,9569.75,185.04,TRADE
2024-12-02 20:50:00,NSW1,9534.83,207.34,TRADE
2024-12-02 20:55:00,NSW1,9486.64,160.69,TRADE
2024-12-02 21:00:00,NSW1,9371.58,133.53,TRADE
2024-12-02 21:05:00,NSW1,9235.53,139.9,TRADE
2024-12-02 21:10:00,NSW1,9193.46,159.89,TRADE
2024-12-02 21:15:00,NSW1,9187.58,192.46,TRADE
2024-12-02 21:20:00,NSW1,9134.78,134.67,TRADE
2024-12-02 21:25:00,NSW1,9091.52,130.67,TRADE
2024-12-02 21:30:00,NSW1,8996.12,125.65,TRADE
2024-12-02 21:35:00,NSW1,9005.7,139.42,TRADE
2024-12-02 21:40:00,NSW1,8905.64,139.43,TRADE
2024-12-02 21:45:00,NSW1,8838.88,133.81,TRADE
2024-12-02 21:50:00,NSW1,8809.64,129.54,TRADE
2024-12-02 21:55:00,NSW1,8637.94,130.46,TRADE
2024-12-02 22:00:00,NSW1,8596.8,121.98,TRADE
2024-12-02 22:05:00,NSW1,8593.5,156.05,TRADE
2024-12-02 22:10:00,NSW1,8581.41,163.42,TRADE
2024-12-02 22:15:00,NSW1,8434.05,184.19,TRADE
2024-12-02 22:20:00,NSW1,8421.74,181.8,TRADE
2024-12-02 22:25:00,NSW1,8375.85,197.54,TRADE
2024-12-02 22:30:00,NSW1,8260.87,181.75,TRADE
2024-12-02 22:35:00,NSW1,8214.7,162.95,TRADE
2024-12-02 22:40:00,NSW1,8196.95,198.74,TRADE
2024-12-02 22:45:00,NSW1,8144.94,168.16,TRADE
2024-12-02 22:50:00,NSW1,8047.52,163.0,TRADE
2024-12-02 22:55:00,NSW1,8096.07,173.07,TRADE
2024-12-02 23:00:00,NSW1,7961.35,150.07,TRADE
2024-12-02 23:05:00,NSW1,8040.88,153.03,TRADE
2024-12-02 23:10:00,NSW1,8022.72,159.32,TRADE
2024-12-02 23:15:00,NSW1,7859.74,156.45,TRADE
2024-12-02 23:20:00,NSW1,7955.14,187.75,TRADE
2024-12-02 23:25:00,NSW1,7866.48,179.93,TRADE
2024-12-02 23:30:00,NSW1,7825.02,151.17,TRADE
2024-12-02 23:35:00,NSW1,7792.54,164.15,TRADE
2024-12-02 23:40:00,NSW1,7737.45,174.64,TRADE
2024-12-02 23:45:00,NSW1,7786.69,150.61,TRADE
2024-12-02 23:50:00,NSW1,7682.21,147.21,TRADE
2024-12-02 23:55:00,NSW1,7665.74,147.88,TRADE
2024-12-03 00:00:00,NSW1,7584.19,141.2,TRADE
2024-12-03 00:05:00,NSW1,7573.59,154.32,TRADE
2024-12-03 00:10:00,NSW1,7571.34,153.49,TRADE
2024-12-03 00:15:00,NSW1,7458.92,151.92,TRADE
2024-12-03 00:20:00,NSW1,7391.43,150.66,TRADE
2024-12-03 00:25:00,NSW1,7355.49,135.82,TRADE
2024-12-03 00:30:00,NSW1,7311.45,144.87,TRADE
2024-12-03 00:35:00,NSW1,7250.3,147.09,TRADE
2024-12-03 00:40:00,NSW1,7271.07,131.3,TRADE
2024-12-03 00:45:00,NSW1,7254.38,146.02,TRADE
2024-12-03 00:50:00,NSW1,7230.3,147.15,TRADE
2024-12-03 00:55:00,NSW1,7200.43,128.45,TRADE
2024-12-03 01:00:00,NSW1,7159.45,126.77,TRADE
2024-12-03 01:05:00,NSW1,7094.44,126.77,TRADE
2024-12-03 01:10:00,NSW1,7076.37,104.89,TRADE
2024-12-03 01:15:00,NSW1,7069.95,104.89,TRADE
2024-12-03 01:20:00,NSW1,7070.54,112.38,TRADE
2024-12-03 01:25:00,NSW1,6988.88,95.91,TRADE
2024-12-03 01:30:00,NSW1,6964.76,96.18,TRADE
2024-12-03 01:35:00,NSW1,6913.28,104.89,TRADE
2024-12-03 01:40:00,NSW1,6976.25,127.72,TRADE
2024-12-03 01:45:00,NSW1,6912.03,115.89,TRADE
2024-12-03 01:50:00,NSW1,6905.08,124.37,TRADE
2024-12-03 01:55:00,NSW1,6887.47,115.89,TRADE
2024-12-03 02:00:00,NSW1,6894.96,123.82,TRADE
2024-12-03 02:05:00,NSW1,6852.41,120.98,TRADE
2024-12-03 02:10:00,NSW1,6894.22,130.18,TRADE
2024-12-03 02:15:00,NSW1,6883.03,115.06,TRADE
2024-12-03 02:20:00,NSW1,6862.38,110.02,TRADE
2024-12-03 02:25:00,NSW1,6825.42,110.02,TRADE
2024-12-03 02:30:00,NSW1,6810.32,107.17,TRADE
2024-12-03 02:35:00,NSW1,6762.58,111.44,TRADE
2024-12-03 02:40:00,NSW1,6746.23,107.54,TRADE
2024-12-03 02:45:00,NSW1,6679.12,104.12,TRADE
2024-12-03 02:50:00,NSW1,6663.75,104.12,TRADE
2024-12-03 02:55:00,NSW1,6673.17,110.02,TRADE
2024-12-03 03:00:00,NSW1,6690.33,129.66,TRADE
2024-12-03 03:05:00,NSW1,6649.26,95.58,TRADE
2024-12-03 03:10:00,NSW1,6717.74,135.8,TRADE
2024-12-03 03:15:00,NSW1,6700.72,96.04,TRADE
2024-12-03 03:20:00,NSW1,6749.78,133.41,TRADE
2024-12-03 03:25:00,NSW1,6685.73,117.31,TRADE
2024-12-03 03:30:00,NSW1,6693.4,104.79,TRADE
2024-12-03 03:35:00,NSW1,6681.81,110.02,TRADE
2024-12-03 03:40:00,NSW1,6720.89,109.59,TRADE
2024-12-03 03:45:00,NSW1,6673.47,108.71,TRADE
2024-12-03 03:50:00,NSW1,6667.88,110.02,TRADE
2024-12-03 03:55:00,NSW1,6692.09,111.41,TRADE
2024-12-03 04:00:00,NSW1,6742.48,111.12,TRADE
2024-12-03 04:05:00,NSW1,6772.48,132.86,TRADE
2024-12-03 04:10:00,NSW1,6820.32,110.02,TRADE
2024-12-03 04:15:00,NSW1,6861.91,132.43,TRADE
2024-12-03 04:20:00,NSW1,6873.19,110.06,TRADE
2024-12-03 04:25:00,NSW1,6905.92,116.95,TRADE
2024-12-03 04:30:00,NSW1,6903.94,111.8,TRADE
2024-12-03 04:35:00,NSW1,6886.28,110.02,TRADE
2024-12-03 04:40:00,NSW1,6989.68,110.02,TRADE
2024-12-03 04:45:00,NSW1,6987.59,110.02,TRADE
2024-12-03 04:50:00,NSW1,7038.96,111.39,TRADE
2024-12-03 04:55:00,NSW1,7053.2,110.02,TRADE
2024-12-03 05:00:00,NSW1,7077.42,140.82,TRADE
2024-12-03 05:05:00,NSW1,7118.54,109.09,TRADE
2024-12-03 05:10:00,NSW1,7271.71,142.37,TRADE
2024-12-03 05:15:00,NSW1,7242.06,110.02,TRADE
2024-12-03 05:20:00,NSW1,7316.75,143.29,TRADE
2024-12-03 05:25:00,NSW1,7369.12,148.44,TRADE
2024-12-03 05:30:00,NSW1,7388.0,150.24,TRADE
2024-12-03 05:35:00,NSW1,7384.19,146.93,TRADE
2024-12-03 05:40:00,NSW1,7405.88,161.36,TRADE
2024-12-03 05:45:00,NSW1,7465.59,147.18,TRADE
2024-12-03 05:50:00,NSW1,7428.94,158.69,TRADE
2024-12-03 05:55:00,NSW1,7458.13,148.5,TRADE
2024-12-03 06:00:00,NSW1,7460.13,146.19,TRADE
2024-12-03 06:05:00,NSW1,7422.82,102.72,TRADE
2024-12-03 06:10:00,NSW1,7423.33,109.01,TRADE
2024-12-03 06:15:00,NSW1,7431.82,101.89,TRADE
2024-12-03 06:20:00,NSW1,7531.73,96.96,TRADE
2024-12-03 06:25:00,NSW1,7547.01,98.92,TRADE
2024-12-03 06:30:00,NSW1,7561.58,87.89,TRADE
2024-12-03 06:35:00,NSW1,7640.31,114.78,TRADE
2024-12-03 06:40:00,NSW1,7651.51,128.54,TRADE
2024-12-03 06:45:00,NSW1,7701.05,130.06,TRADE
2024-12-03 06:50:00,NSW1,7712.83,128.2,TRADE
2024-12-03 06:55:00,NSW1,7747.56,121.89,TRADE
2024-12-03 07:00:00,NSW1,7608.54,110.02,TRADE
2024-12-03 07:05:00,NSW1,7624.12,110.02,TRADE
2024-12-03 07:10:00,NSW1,7660.89,119.31,TRADE
2024-12-03 07:15:00,NSW1,7687.93,124.31,TRADE
2024-12-03 07:20:00,NSW1,7663.6,116.13,TRADE
2024-12-03 07:25:00,NSW1,7572.29,108.68,TRADE
2024-12-03 07:30:00,NSW1,7618.9,116.59,TRADE
2024-12-03 07:35:00,NSW1,7670.13,145.73,TRADE
2024-12-03 07:40:00,NSW1,7653.83,153.8,TRADE
2024-12-03 07:45:00,NSW1,7653.06,153.45,TRADE
2024-12-03 07:50:00,NSW1,7729.36,144.68,TRADE
2024-12-03 07:55:00,NSW1,7809.42,156.99,TRADE
2024-12-03 08:00:00,NSW1,7906.8,252.89,TRADE
2024-12-03 08:05:00,NSW1,7928.14,183.73,TRADE
2024-12-03 08:10:00,NSW1,8139.26,299.98,TRADE
2024-12-03 08:15:00,NSW1,8063.29,254.89,TRADE
2024-12-03 08:20:00,NSW1,8051.28,211.35,TRADE
2024-12-03 08:25:00,NSW1,8102.99,181.28,TRADE
2024-12-03 08:30:00,NSW1,8180.61,254.89,TRADE
2024-12-03 08:35:00,NSW1,8125.14,299.98,TRADE
2024-12-03 08:40:00,NSW1,8115.26,170.0,TRADE
2024-12-03 08:45:00,NSW1,8132.51,150.02,TRADE
2024-12-03 08:50:00,NSW1,8058.28,170.0,TRADE
2024-12-03 08:55:00,NSW1,8063.22,170.0,TRADE
2024-12-03 09:00:00,NSW1,8083.98,178.85,TRADE
2024-12-03 09:05:00,NSW1,8053.22,217.48,TRADE
2024-12-03 09:10:00,NSW1,8122.18,299.99,TRADE
2024-12-03 09:15:00,NSW1,8059.21,278.73,TRADE
2024-12-03 09:20:00,NSW1,8065.81,170.0,TRADE
2024-12-03 09:25:00,NSW1,8088.83,170.0,TRADE
2024-12-03 09:30:00,NSW1,8037.69,170.0,TRADE
2024-12-03 09:35:00,NSW1,8010.47,150.02,TRADE
2024-12-03 09:40:00,NSW1,8002.71,153.44,TRADE
2024-12-03 09:45:00,NSW1,8015.18,150.02,TRADE
2024-12-03 09:50:00,NSW1,8029.44,199.99,TRADE
2024-12-03 09:55:00,NSW1,8093.86,150.01,TRADE
2024-12-03 10:00:00,NSW1,8079.99,235.93,TRADE
2024-12-03 10:05:00,NSW1,7986.07,126.57,TRADE
2024-12-03 10:10:00,NSW1,8090.2,84.46,TRADE
2024-12-03 10:15:00,NSW1,8024.01,110.02,TRADE
2024-12-03 10:20:00,NSW1,7961.22,110.02,TRADE
2024-12-03 10:25:00,NSW1,7926.24,85.09,TRADE
2024-12-03 10:30:00,NSW1,7898.69,69.13,TRADE
2024-12-03 10:35:00,NSW1,7862.61,61.47,TRADE
2024-12-03 10:40:00,NSW1,7945.62,57.01,TRADE
2024-12-03 10:45:00,NSW1,7966.39,57.05,TRADE
2024-12-03 10:50:00,NSW1,8041.97,56.66,TRADE
2024-12-03 10:55:00,NSW1,8132.97,57.46,TRADE
2024-12-03 11:00:00,NSW1,8232.22,57.69,TRADE
2024-12-03 11:05:00,NSW1,8371.93,110.02,TRADE
2024-12-03 11:10:00,NSW1,8505.47,150.01,TRADE
2024-12-03 11:15:00,NSW1,8607.58,147.52,TRADE
2024-12-03 11:20:00,NSW1,8773.89,111.01,TRADE
2024-12-03 11:25:00,NSW1,8910.54,515.0,TRADE
2024-12-03 11:30:00,NSW1,9047.39,512.18,TRADE
2024-12-03 11:35:00,NSW1,9159.75,516.71,TRADE
2024-12-03 11:40:00,NSW1,9317.21,11267.8,TRADE
2024-12-03 11:45:00,NSW1,9329.63,17499.89,TRADE
2024-12-03 11:50:00,NSW1,9440.51,14100.0,TRADE
2024-12-03 11:55:00,NSW1,9495.45,11922.71,TRADE
2024-12-03 12:00:00,NSW1,9601.08,921.48,TRADE
2024-12-03 12:05:00,NSW1,9552.17,318.07,TRADE
2024-12-03 12:10:00,NSW1,9467.98,347.13,TRADE
2024-12-03 12:15:00,NSW1,9410.46,348.87,TRADE
2024-12-03 12:20:00,NSW1,9224.2,189.29,TRADE
2024-12-03 12:25:00,NSW1,9225.7,217.92,TRADE
2024-12-03 12:30:00,NSW1,9246.75,311.51,TRADE
2024-12-03 12:35:00,NSW1,9254.83,81.26,TRADE
2024-12-03 12:40:00,NSW1,9312.69,205.07,TRADE
2024-12-03 12:45:00,NSW1,9450.94,208.48,TRADE
2024-12-03 12:50:00,NSW1,9478.3,210.62,TRADE
2024-12-03 12:55:00,NSW1,9651.73,190.43,TRADE
2024-12-03 13:00:00,NSW1,9600.95,126.24,TRADE
2024-12-03 13:05:00,NSW1,9583.81,53.14,TRADE
2024-12-03 13:10:00,NSW1,9521.54,76.0,TRADE
2024-12-03 13:15:00,NSW1,9612.76,46.42,TRADE
2024-12-03 13:20:00,NSW1,9546.49,48.91,TRADE
2024-12-03 13:25:00,NSW1,9477.08,93.09,TRADE
2024-12-03 13:30:00,NSW1,9467.66,159.39,TRADE
2024-12-03 13:35:00,NSW1,9428.49,119.13,TRADE
2024-12-03 13:40:00,NSW1,9461.86,93.58,TRADE
2024-12-03 13:45:00,NSW1,9465.7,64.78,TRADE
2024-12-03 13:50:00,NSW1,9483.19,54.33,TRADE
2024-12-03 13:55:00,NSW1,9515.26,57.2,TRADE
2024-12-03 14:00:00,NSW1,9600.77,115.45,TRADE
2024-12-03 14:05:00,NSW1,9585.7,92.54,TRADE
2024-12-03 14:10:00,NSW1,9665.9,244.64,TRADE
2024-12-03 14:15:00,NSW1,9813.21,159.18,TRADE
2024-12-03 14:20:00,NSW1,9983.82,209.42,TRADE
2024-12-03 14:25:00,NSW1,9653.3,125.1,TRADE
2024-12-03 14:30:00,NSW1,9733.01,150.57,TRADE
2024-12-03 14:35:00,NSW1,9752.77,127.78,TRADE
2024-12-03 14:40:00,NSW1,9721.5,240.47,TRADE
2024-12-03 14:45:00,NSW1,9707.0,238.76,TRADE
2024-12-03 14:50:00,NSW1,9704.05,164.65,TRADE
2024-12-03 14:55:00,NSW1,9648.2,148.82,TRADE
2024-12-03 15:00:00,NSW1,9781.8,233.93,TRADE
2024-12-03 15:05:00,NSW1,9720.8,255.83,TRADE
2024-12-03 15:10:00,NSW1,9819.1,239.12,TRADE
2024-12-03 15:15:00,NSW1,9707.58,235.56,TRADE
2024-12-03 15:20:00,NSW1,9648.37,214.6,TRADE
2024-12-03 15:25:00,NSW1,9648.29,206.33,TRADE
2024-12-03 15:30:00,NSW1,9673.91,232.4,TRADE
2024-12-03 15:35:00,NSW1,9588.85,219.4,TRADE
2024-12-03 15:40:00,NSW1,9633.74,244.04,TRADE
2024-12-03 15:45:00,NSW1,9642.04,243.78,TRADE
2024-12-03 15:50:00,NSW1,9663.42,209.41,TRADE
2024-12-03 15:55:00,NSW1,9643.48,198.82,TRADE
2024-12-03 16:00:00,NSW1,9726.01,220.66,TRADE
2024-12-03 16:05:00,NSW1,9656.02,188.18,TRADE
2024-12-03 16:10:00,NSW1,9640.24,201.35,TRADE
2024-12-03 16:15:00,NSW1,9640.17,213.48,TRADE
2024-12-03 16:20:00,NSW1,9698.1,249.44,TRADE
2024-12-03 16:25:00,NSW1,9739.32,285.18,TRADE
2024-12-03 16:30:00,NSW1,9872.17,372.77,TRADE
2024-12-03 16:35:00,NSW1,9941.25,451.2,TRADE
2024-12-03 16:40:00,NSW1,9890.43,339.21,TRADE
2024-12-03 16:45:00,NSW1,9954.2,378.58,TRADE
2024-12-03 16:50:00,NSW1,10015.78,377.94,TRADE
2024-12-03 16:55:00,NSW1,9928.01,260.83,TRADE
2024-12-03 17:00:00,NSW1,10002.71,375.24,TRADE
2024-12-03 17:05:00,NSW1,9885.81,254.43,TRADE
2024-12-03 17:10:00,NSW1,9800.42,229.42,TRADE
2024-12-03 17:15:00,NSW1,9841.65,226.71,TRADE
2024-12-03 17:20:00,NSW1,9883.77,226.53,TRADE
2024-12-03 17:25:00,NSW1,9873.14,252.78,TRADE
2024-12-03 17:30:00,NSW1,9925.14,296.49,TRADE
2024-12-03 17:35:00,NSW1,9949.1,321.53,TRADE
2024-12-03 17:40:00,NSW1,9934.13,296.28,TRADE
2024-12-03 17:45:00,NSW1,9930.68,296.11,TRADE
2024-12-03 17:50:00,NSW1,9941.1,382.36,TRADE
2024-12-03 17:55:00,NSW1,9876.33,290.35,TRADE
2024-12-03 18:00:00,NSW1,9915.84,284.96,TRADE
2024-12-03 18:05:00,NSW1,9905.8,254.02,TRADE
2024-12-03 18:10:00,NSW1,9867.15,252.57,TRADE
2024-12-03 18:15:00,NSW1,9815.79,247.77,TRADE
2024-12-03 18:20:00,NSW1,9807.03,241.89,TRADE
2024-12-03 18:25:00,NSW1,9831.39,247.99,TRADE
2024-12-03 18:30:00,NSW1,9802.45,253.09,TRADE
2024-12-03 18:35:00,NSW1,9757.65,222.27,TRADE
2024-12-03 18:40:00,NSW1,9765.69,223.49,TRADE
2024-12-03 18:45:00,NSW1,9733.02,242.72,TRADE
2024-12-03 18:50:00,NSW1,9751.23,224.96,TRADE
2024-12-03 18:55:00,NSW1,9729.42,220.4,TRADE
2024-12-03 19:00:00,NSW1,9756.41,262.18,TRADE
2024-12-03 19:05:00,NSW1,9692.25,227.56,TRADE
2024-12-03 19:10:00,NSW1,9658.89,222.05,TRADE
2024-12-03 19:15:00,NSW1,9698.85,221.61,TRADE
2024-12-03 19:20:00,NSW1,9638.53,247.49,TRADE
2024-12-03 19:25:00,NSW1,9590.45,222.23,TRADE
2024-12-03 19:30:00,NSW1,9601.2,217.73,TRADE
2024-12-03 19:35:00,NSW1,9576.57,273.4,TRADE
2024-12-03 19:40:00,NSW1,9553.24,278.83,TRADE
2024-12-03 19:45:00,NSW1,9503.3,273.78,TRADE
2024-12-03 19:50:00,NSW1,9468.99,275.74,TRADE
2024-12-03 19:55:00,NSW1,9456.43,237.05,TRADE
2024-12-03 20:00:00,NSW1,9440.02,199.99,TRADE
2024-12-03 20:05:00,NSW1,9385.87,237.69,TRADE
2024-12-03 20:10:00,NSW1,9299.43,218.19,TRADE
2024-12-03 20:15:00,NSW1,9262.09,219.71,TRADE
2024-12-03 20:20:00,NSW1,9273.85,221.17,TRADE
2024-12-03 20:25:00,NSW1,9191.89,153.26,TRADE
2024-12-03 20:30:00,NSW1,9163.9,150.49,TRADE
2024-12-03 20:35:00,NSW1,9048.53,208.17,TRADE
2024-12-03 20:40:00,NSW1,9009.2,244.55,TRADE
2024-12-03 20:45:00,NSW1,8919.07,244.5,TRADE
2024-12-03 20:50:00,NSW1,8857.87,182.51,TRADE
2024-12-03 20:55:00,NSW1,8790.86,242.45,TRADE
2024-12-03 21:00:00,NSW1,8746.41,206.96,TRADE
2024-12-03 21:05:00,NSW1,8742.22,213.21,TRADE
2024-12-03 21:10:00,NSW1,8727.77,257.46,TRADE
2024-12-03 21:15:00,NSW1,8726.52,213.42,TRADE
2024-12-03 21:20:00,NSW1,8710.79,187.33,TRADE
2024-12-03 21:25:00,NSW1,8668.58,184.91,TRADE
2024-12-03 21:30:00,NSW1,8630.98,166.6,TRADE
2024-12-03 21:35:00,NSW1,8521.17,163.16,TRADE
2024-12-03 21:40:00,NSW1,8517.73,169.44,TRADE
2024-12-03 21:45:00,NSW1,8486.11,170.03,TRADE
2024-12-03 21:50:00,NSW1,8396.51,162.88,TRADE
2024-12-03 21:55:00,NSW1,8426.03,165.83,TRADE
2024-12-03 22:00:00,NSW1,8354.91,163.8,TRADE
2024-12-03 22:05:00,NSW1,8279.22,142.94,TRADE
2024-12-03 22:10:00,NSW1,8310.61,169.56,TRADE
2024-12-03 22:15:00,NSW1,8158.24,164.4,TRADE
2024-12-03 22:20:00,NSW1,8191.37,205.32,TRADE
2024-12-03 22:25:00,NSW1,8147.09,165.77,TRADE
2024-12-03 22:30:00,NSW1,8142.4,165.93,TRADE
2024-12-03 22:35:00,NSW1,8030.2,159.83,TRADE
2024-12-03 22:40:00,NSW1,7984.05,165.07,TRADE
2024-12-03 22:45:00,NSW1,7949.0,156.06,TRADE
2024-12-03 22:50:00,NSW1,7955.67,150.15,TRADE
2024-12-03 22:55:00,NSW1,7899.54,143.95,TRADE
2024-12-03 23:00:00,NSW1,7926.22,127.66,TRADE
2024-12-03 23:05:00,NSW1,7850.74,130.82,TRADE
2024-12-03 23:10:00,NSW1,7843.5,156.77,TRADE
2024-12-03 23:15:00,NSW1,7787.28,150.29,TRADE
2024-12-03 23:20:00,NSW1,7773.44,148.95,TRADE
2024-12-03 23:25:00,NSW1,7715.83,144.52,TRADE
2024-12-03 23:30:00,NSW1,7669.63,149.85,TRADE
2024-12-03 23:35:00,NSW1,7624.48,130.52,TRADE
2024-12-03 23:40:00,NSW1,7604.06,139.96,TRADE
2024-12-03 23:45:00,NSW1,7568.51,130.3,TRADE
2024-12-03 23:50:00,NSW1,7547.87,119.49,TRADE
2024-12-03 23:55:00,NSW1,7482.34,131.6,TRADE
2024-12-04 00:00:00,NSW1,7496.44,118.88,TRADE
2024-12-04 00:05:00,NSW1,7470.4,130.36,TRADE
2024-12-04 00:10:00,NSW1,7364.65,125.92,TRADE
2024-12-04 00:15:00,NSW1,7372.2,125.89,TRADE
2024-12-04 00:20:00,NSW1,7324.08,123.84,TRADE
2024-12-04 00:25:00,NSW1,7241.36,122.74,TRADE
2024-12-04 00:30:00,NSW1,7193.54,120.77,TRADE
